m,k,NZ,threads,chunk size,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
1090920,2,3083796,15,16,1,1,1.20558,0.870067,1.01199,0.444322
1090920,2,3083796,15,32,1,1,1.94502,1.11455,1.01199,0.444322
1090920,2,3083796,15,64,1,1,2.24446,1.2564,1.01199,0.444322
1090920,2,3083796,15,128,1,1,2.55546,1.42677,1.01199,0.444322
1090920,2,3083796,15,256,1,1,2.73657,1.54834,1.01199,0.444322
1090920,2,3083796,16,2,1,1,0.13188,0.0967798,1.01149,0.443845
1090920,2,3083796,16,4,1,1,0.287427,0.197962,1.01149,0.443845
1090920,2,3083796,16,8,1,1,0.578195,0.475922,1.01149,0.443845
1090920,2,3083796,16,16,1,1,1.24091,0.929634,1.01149,0.443845
1090920,2,3083796,16,32,1,1,2.08696,1.19519,1.01149,0.443845
1090920,2,3083796,16,64,1,1,2.43158,1.3623,1.01149,0.443845
1090920,2,3083796,16,128,1,1,2.75571,1.54075,1.01149,0.443845
1090920,2,3083796,16,256,1,1,2.92466,1.21324,1.01149,0.443845
1090920,3,3083796,1,2,1,1,0.27025,0.177789,1.39879,0.580006
1090920,3,3083796,1,4,1,1,0.299631,0.184512,1.39879,0.580006
1090920,3,3083796,1,8,1,1,0.31373,0.188096,1.39879,0.580006
1090920,3,3083796,1,16,1,1,0.321259,0.189869,1.39879,0.580006
1090920,3,3083796,1,32,1,1,0.325071,0.190762,1.39879,0.580006
1090920,3,3083796,1,64,1,1,0.326975,0.191209,1.39879,0.580006
1090920,3,3083796,1,128,1,1,0.327935,0.191393,1.39879,0.580006
1090920,3,3083796,1,256,1,1,0.328224,0.193833,1.39879,0.580006
1090920,3,3083796,2,2,1,1,0.10656,0.0735815,1.3693,0.597692
1090920,3,3083796,2,4,1,1,0.147448,0.102013,1.3693,0.597692
1090920,3,3083796,2,8,1,1,0.208181,0.126376,1.3693,0.597692
1090920,3,3083796,2,16,1,1,0.313378,0.199992,1.3693,0.597692
1090920,3,3083796,2,32,1,1,0.38685,0.242874,1.3693,0.597692
1090920,3,3083796,2,64,1,1,0.446128,0.271951,1.3693,0.597692
1090920,3,3083796,2,128,1,1,0.519414,0.309431,1.3693,0.597692
1090920,3,3083796,2,256,1,1,0.554115,0.326911,1.3693,0.597692
1090920,3,3083796,3,2,1,1,0.131869,0.0939646,1.31483,0.559417
1090920,3,3083796,3,4,1,1,0.215708,0.159688,1.31483,0.559417
1090920,3,3083796,3,8,1,1,0.35801,0.226468,1.31483,0.559417
1090920,3,3083796,3,16,1,1,0.501928,0.318979,1.31483,0.559417
1090920,3,3083796,3,32,1,1,0.635661,0.38681,1.31483,0.559417
1090920,3,3083796,3,64,1,1,0.729134,0.434759,1.31483,0.559417
1090920,3,3083796,3,128,1,1,0.81219,0.478115,1.31483,0.559417
1090920,3,3083796,3,256,1,1,0.847769,0.496285,1.31483,0.559417
1090920,3,3083796,4,2,1,1,0.165822,0.114859,1.31269,0.560533
1090920,3,3083796,4,4,1,1,0.27117,0.19804,1.31269,0.560533
1090920,3,3083796,4,8,1,1,0.438593,0.285636,1.31269,0.560533
1090920,3,3083796,4,16,1,1,0.60815,0.396986,1.31269,0.560533
1090920,3,3083796,4,32,1,1,0.746729,0.464357,1.31269,0.560533
1090920,3,3083796,4,64,1,1,0.913323,0.549267,1.31269,0.560533
1090920,3,3083796,4,128,1,1,1.03915,0.613888,1.31269,0.560533
1090920,3,3083796,4,256,1,1,1.08326,0.639422,1.31269,0.560533
1090920,3,3083796,5,2,1,1,0.158052,0.112769,1.28526,0.54472
1090920,3,3083796,5,4,1,1,0.299694,0.221939,1.28526,0.54472
1090920,3,3083796,5,8,1,1,0.516902,0.344405,1.28526,0.54472
1090920,3,3083796,5,16,1,1,0.732724,0.470986,1.28526,0.54472
1090920,3,3083796,5,32,1,1,0.931146,0.569765,1.28526,0.54472
1090920,3,3083796,5,64,1,1,1.11873,0.665012,1.28526,0.54472
1090920,3,3083796,5,128,1,1,1.26633,0.738143,1.28526,0.54472
1090920,3,3083796,5,256,1,1,1.3049,0.772189,1.28526,0.54472
1090920,3,3083796,6,2,1,1,0.193937,0.136048,1.26794,0.539194
1090920,3,3083796,6,4,1,1,0.355267,0.267569,1.26794,0.539194
1090920,3,3083796,6,8,1,1,0.595164,0.400112,1.26794,0.539194
1090920,3,3083796,6,16,1,1,0.834618,0.540227,1.26794,0.539194
1090920,3,3083796,6,32,1,1,1.07451,0.663775,1.26794,0.539194
1090920,3,3083796,6,64,1,1,1.30222,0.779483,1.26794,0.539194
1090920,3,3083796,6,128,1,1,1.46794,0.862052,1.26794,0.539194
1090920,3,3083796,6,256,1,1,1.5375,0.903761,1.26794,0.539194
1090920,3,3083796,7,2,1,1,0.176557,0.128152,1.26967,0.539935
1090920,3,3083796,7,4,1,1,0.358421,0.264854,1.26967,0.539935
1090920,3,3083796,7,8,1,1,0.649502,0.449685,1.26967,0.539935
1090920,3,3083796,7,16,1,1,0.965491,0.623301,1.26967,0.539935
1090920,3,3083796,7,32,1,1,1.24603,0.766785,1.26967,0.539935
1090920,3,3083796,7,64,1,1,1.50078,0.886908,1.26967,0.539935
1090920,3,3083796,7,128,1,1,1.65892,0.989411,1.26967,0.539935
1090920,3,3083796,7,256,1,1,1.75762,1.0376,1.26967,0.539935
1090920,3,3083796,8,2,1,1,0.212336,0.151156,1.26911,0.537585
1090920,3,3083796,8,4,1,1,0.40778,0.317794,1.26911,0.537585
1090920,3,3083796,8,8,1,1,0.731505,0.488469,1.26911,0.537585
1090920,3,3083796,8,16,1,1,1.09305,0.691875,1.26911,0.537585
1090920,3,3083796,8,32,1,1,1.41848,0.857784,1.26911,0.537585
1090920,3,3083796,8,64,1,1,1.70116,0.990389,1.26911,0.537585
1090920,3,3083796,8,128,1,1,1.91087,1.10801,1.26911,0.537585
1090920,3,3083796,8,256,1,1,1.97868,1.15936,1.26911,0.537585
1090920,3,3083796,9,2,1,1,0.187493,0.137066,1.33791,0.550423
1090920,3,3083796,9,4,1,1,0.384494,0.285763,1.33791,0.550423
1090920,3,3083796,9,8,1,1,0.766016,0.52592,1.33791,0.550423
1090920,3,3083796,9,16,1,1,1.21596,0.76871,1.33791,0.550423
1090920,3,3083796,9,32,1,1,1.5883,0.949164,1.33791,0.550423
1090920,3,3083796,9,64,1,1,1.86445,1.08336,1.33791,0.550423
1090920,3,3083796,9,128,1,1,2.11489,1.20852,1.33791,0.550423
1090920,3,3083796,9,256,1,1,2.2083,1.2757,1.33791,0.550423
1090920,3,3083796,10,2,1,1,0.223602,0.15964,1.33377,0.56557
1090920,3,3083796,10,4,1,1,0.442133,0.34274,1.33377,0.56557
1090920,3,3083796,10,8,1,1,0.844803,0.563079,1.33377,0.56557
1090920,3,3083796,10,16,1,1,1.34793,0.846826,1.33377,0.56557
1090920,3,3083796,10,32,1,1,1.72684,1.03067,1.33377,0.56557
1090920,3,3083796,10,64,1,1,2.0572,1.19166,1.33377,0.56557
1090920,3,3083796,10,128,1,1,2.29872,1.32724,1.33377,0.56557
1090920,3,3083796,10,256,1,1,2.40103,1.39853,1.33377,0.56557
1090920,3,3083796,11,2,1,1,0.187869,0.139599,1.33266,0.567382
1090920,3,3083796,11,4,1,1,0.384444,0.286228,1.33266,0.567382
1090920,3,3083796,11,8,1,1,0.83438,0.599965,1.33266,0.567382
1090920,3,3083796,11,16,1,1,1.47894,0.941203,1.33266,0.567382
1090920,3,3083796,11,32,1,1,1.89129,1.13716,1.33266,0.567382
1090920,3,3083796,11,64,1,1,2.24356,1.29115,1.33266,0.567382
1090920,3,3083796,11,128,1,1,2.49346,1.44416,1.33266,0.567382
1090920,3,3083796,11,256,1,1,2.59502,1.50885,1.33266,0.567382
1090920,3,3083796,12,2,1,1,0.187438,0.14234,1.33351,0.565815
1090920,3,3083796,12,4,1,1,0.385893,0.284482,1.33351,0.565815
1090920,3,3083796,12,8,1,1,0.865186,0.63184,1.33351,0.565815
1090920,3,3083796,12,16,1,1,1.60442,1.01902,1.33351,0.565815
1090920,3,3083796,12,32,1,1,2.00724,1.20673,1.33351,0.565815
1090920,3,3083796,12,64,1,1,2.40217,1.3859,1.33351,0.565815
1090920,3,3083796,12,128,1,1,2.66679,1.54355,1.33351,0.565815
1090920,3,3083796,12,256,1,1,2.7939,1.59641,1.33351,0.565815
1090920,3,3083796,13,2,1,1,0.191812,0.143224,1.35017,0.576533
1090920,3,3083796,13,4,1,1,0.385662,0.28377,1.35017,0.576533
1090920,3,3083796,13,8,1,1,0.852937,0.666248,1.35017,0.576533
1090920,3,3083796,13,16,1,1,1.65,1.10749,1.35017,0.576533
1090920,3,3083796,13,32,1,1,2.17545,1.30375,1.35017,0.576533
1090920,3,3083796,13,64,1,1,2.55856,1.47925,1.35017,0.576533
1090920,3,3083796,13,128,1,1,2.86054,1.65161,1.35017,0.576533
1090920,3,3083796,13,256,1,1,2.95611,1.73178,1.35017,0.576533
1090920,3,3083796,14,2,1,1,0.190106,0.146008,1.38584,0.591848
1090920,3,3083796,14,4,1,1,0.387233,0.289888,1.38584,0.591848
1090920,3,3083796,14,8,1,1,0.880234,0.69244,1.38584,0.591848
1090920,3,3083796,14,16,1,1,1.79597,1.19826,1.38584,0.591848
1090920,3,3083796,14,32,1,1,2.28855,1.36798,1.38584,0.591848
1090920,3,3083796,14,64,1,1,2.6967,1.56668,1.38584,0.591848
1090920,3,3083796,14,128,1,1,3.0214,1.73556,1.38584,0.591848
1090920,3,3083796,14,256,1,1,3.0895,1.83396,1.38584,0.591848
1090920,3,3083796,15,2,1,1,0.191545,0.145098,1.38622,0.59292
1090920,3,3083796,15,4,1,1,0.386767,0.285929,1.38622,0.59292
1090920,3,3083796,15,8,1,1,0.827229,0.677698,1.38622,0.59292
1090920,3,3083796,15,16,1,1,1.78691,1.22658,1.38622,0.59292
1090920,3,3083796,15,32,1,1,2.36958,1.40747,1.38622,0.59292
1090920,3,3083796,15,64,1,1,2.77294,1.60523,1.38622,0.59292
1090920,3,3083796,15,128,1,1,3.10173,1.7808,1.38622,0.59292
1090920,3,3083796,15,256,1,1,3.2206,1.87581,1.38622,0.59292
1090920,3,3083796,16,2,1,1,0.196118,0.151216,1.34686,0.578349
1090920,3,3083796,16,4,1,1,0.400226,0.294477,1.34686,0.578349
1090920,3,3083796,16,8,1,1,0.906846,0.73569,1.34686,0.578349
1090920,3,3083796,16,16,1,1,1.92567,1.3168,1.34686,0.578349
1090920,3,3083796,16,32,1,1,2.5719,1.53903,1.34686,0.578349
1090920,3,3083796,16,64,1,1,2.94328,1.74269,1.34686,0.578349
1090920,3,3083796,16,128,1,1,3.35628,1.93329,1.34686,0.578349
1090920,3,3083796,16,256,1,1,3.48123,2.02723,1.34686,0.578349
1090920,6,3083796,1,2,1,1,0.398488,0.274263,2.59799,1.17292
1090920,6,3083796,1,4,1,1,0.42907,0.283753,2.59799,1.17292
1090920,6,3083796,1,8,1,1,0.442852,0.287967,2.59799,1.17292
1090920,6,3083796,1,16,1,1,0.450343,0.290412,2.59799,1.17292
1090920,6,3083796,1,32,1,1,0.453822,0.291262,2.59799,1.17292
1090920,6,3083796,1,64,1,1,0.455665,0.292009,2.59799,1.17292
1090920,6,3083796,1,128,1,1,0.457048,0.292363,2.59799,1.17292
1090920,6,3083796,1,256,1,1,0.457651,0.292627,2.59799,1.17292
1090920,6,3083796,2,2,1,1,0.16567,0.119174,2.597,1.17155
1090920,6,3083796,2,4,1,1,0.235595,0.163596,2.597,1.17155
1090920,6,3083796,2,8,1,1,0.376174,0.263496,2.597,1.17155
1090920,6,3083796,2,16,1,1,0.471644,0.322101,2.597,1.17155
1090920,6,3083796,2,32,1,1,0.56028,0.371514,2.597,1.17155
1090920,6,3083796,2,64,1,1,0.685287,0.452629,2.597,1.17155
1090920,6,3083796,2,128,1,1,0.737202,0.48399,2.597,1.17155
1090920,6,3083796,2,256,1,1,0.765996,0.500265,2.597,1.17155
1090920,6,3083796,3,2,1,1,0.231216,0.170821,2.43775,1.09501
1090920,6,3083796,3,4,1,1,0.394654,0.278245,2.43775,1.09501
1090920,6,3083796,3,8,1,1,0.586624,0.40377,2.43775,1.09501
1090920,6,3083796,3,16,1,1,0.795177,0.516933,2.43775,1.09501
1090920,6,3083796,3,32,1,1,0.948935,0.615589,2.43775,1.09501
1090920,6,3083796,3,64,1,1,1.07523,0.703432,2.43775,1.09501
1090920,6,3083796,3,128,1,1,1.13091,0.735093,2.43775,1.09501
1090920,6,3083796,3,256,1,1,1.15412,0.756206,2.43775,1.09501
1090920,6,3083796,4,2,1,1,0.286639,0.215577,2.40692,1.07149
1090920,6,3083796,4,4,1,1,0.50097,0.353199,2.40692,1.07149
1090920,6,3083796,4,8,1,1,0.7301,0.498783,2.40692,1.07149
1090920,6,3083796,4,16,1,1,0.91905,0.611435,2.40692,1.07149
1090920,6,3083796,4,32,1,1,1.17705,0.771525,2.40692,1.07149
1090920,6,3083796,4,64,1,1,1.3779,0.904827,2.40692,1.07149
1090920,6,3083796,4,128,1,1,1.44888,0.948698,2.40692,1.07149
1090920,6,3083796,4,256,1,1,1.49433,0.98022,2.40692,1.07149
1090920,6,3083796,5,2,1,1,0.294263,0.236222,2.39749,1.06966
1090920,6,3083796,5,4,1,1,0.566254,0.4121,2.39749,1.06966
1090920,6,3083796,5,8,1,1,0.835918,0.587984,2.39749,1.06966
1090920,6,3083796,5,16,1,1,1.17475,0.771954,2.39749,1.06966
1090920,6,3083796,5,32,1,1,1.45645,0.959827,2.39749,1.06966
1090920,6,3083796,5,64,1,1,1.67925,1.09325,2.39749,1.06966
1090920,6,3083796,5,128,1,1,1.75492,1.14176,2.39749,1.06966
1090920,6,3083796,5,256,1,1,1.81549,1.18614,2.39749,1.06966
1090920,6,3083796,6,2,1,1,0.363193,0.28574,2.38974,1.0565
1090920,6,3083796,6,4,1,1,0.665724,0.479229,2.38974,1.0565
1090920,6,3083796,6,8,1,1,0.981119,0.671162,2.38974,1.0565
1090920,6,3083796,6,16,1,1,1.3318,0.875527,2.38974,1.0565
1090920,6,3083796,6,32,1,1,1.68412,1.11593,2.38974,1.0565
1090920,6,3083796,6,64,1,1,1.94387,1.27183,2.38974,1.0565
1090920,6,3083796,6,128,1,1,2.02716,1.32878,2.38974,1.0565
1090920,6,3083796,6,256,1,1,2.0991,1.3788,2.38974,1.0565
1090920,6,3083796,7,2,1,1,0.316457,0.273668,2.38151,1.05655
1090920,6,3083796,7,4,1,1,0.669314,0.499987,2.38151,1.05655
1090920,6,3083796,7,8,1,1,1.08548,0.762228,2.38151,1.05655
1090920,6,3083796,7,16,1,1,1.54689,1.01417,2.38151,1.05655
1090920,6,3083796,7,32,1,1,1.94429,1.27847,2.38151,1.05655
1090920,6,3083796,7,64,1,1,2.23549,1.45903,2.38151,1.05655
1090920,6,3083796,7,128,1,1,2.33628,1.52539,2.38151,1.05655
1090920,6,3083796,7,256,1,1,2.41023,1.58171,2.38151,1.05655
1090920,6,3083796,8,2,1,1,0.406477,0.324376,2.40383,1.07104
1090920,6,3083796,8,4,1,1,0.79632,0.563152,2.40383,1.07104
1090920,6,3083796,8,8,1,1,1.26996,0.865658,2.40383,1.07104
1090920,6,3083796,8,16,1,1,1.77113,1.15261,2.40383,1.07104
1090920,6,3083796,8,32,1,1,2.22399,1.44683,2.40383,1.07104
1090920,6,3083796,8,64,1,1,2.52709,1.63504,2.40383,1.07104
1090920,6,3083796,8,128,1,1,2.63572,1.7049,2.40383,1.07104
1090920,6,3083796,8,256,1,1,2.71349,1.75842,2.40383,1.07104
1090920,6,3083796,9,2,1,1,0.328258,0.286433,2.40528,1.07141
1090920,6,3083796,9,4,1,1,0.722037,0.554412,2.40528,1.07141
1090920,6,3083796,9,8,1,1,1.33802,0.952629,2.40528,1.07141
1090920,6,3083796,9,16,1,1,1.94961,1.2962,2.40528,1.07141
1090920,6,3083796,9,32,1,1,2.4563,1.60521,2.40528,1.07141
1090920,6,3083796,9,64,1,1,2.77971,1.80484,2.40528,1.07141
1090920,6,3083796,9,128,1,1,2.91545,1.88798,2.40528,1.07141
1090920,6,3083796,9,256,1,1,3.01457,1.94842,2.40528,1.07141
1090920,6,3083796,10,2,1,1,0.435797,0.343292,2.40398,1.07083
1090920,6,3083796,10,4,1,1,0.889437,0.653787,2.40398,1.07083
1090920,6,3083796,10,8,1,1,1.51919,1.0451,2.40398,1.07083
1090920,6,3083796,10,16,1,1,2.17894,1.43257,2.40398,1.07083
1090920,6,3083796,10,32,1,1,2.68176,1.75767,2.40398,1.07083
1090920,6,3083796,10,64,1,1,3.00101,1.97325,2.40398,1.07083
1090920,6,3083796,10,128,1,1,3.17015,2.05225,2.40398,1.07083
1090920,6,3083796,10,256,1,1,3.29023,2.12955,2.40398,1.07083
1090920,6,3083796,11,2,1,1,0.336494,0.287167,2.40449,1.07206
1090920,6,3083796,11,4,1,1,0.723865,0.581148,2.40449,1.07206
1090920,6,3083796,11,8,1,1,1.50187,1.09976,2.40449,1.07206
1090920,6,3083796,11,16,1,1,2.32109,1.55508,2.40449,1.07206
1090920,6,3083796,11,32,1,1,2.89129,1.89575,2.40449,1.07206
1090920,6,3083796,11,64,1,1,3.27998,2.12806,2.40449,1.07206
1090920,6,3083796,11,128,1,1,3.41483,2.23517,2.40449,1.07206
1090920,6,3083796,11,256,1,1,3.51182,2.31305,2.40449,1.07206
1090920,6,3083796,12,2,1,1,0.356321,0.302608,2.40542,1.07051
1090920,6,3083796,12,4,1,1,0.772459,0.615751,2.40542,1.07051
1090920,6,3083796,12,8,1,1,1.57428,1.17377,2.40542,1.07051
1090920,6,3083796,12,16,1,1,2.48057,1.67199,2.40542,1.07051
1090920,6,3083796,12,32,1,1,3.08687,2.03738,2.40542,1.07051
1090920,6,3083796,12,64,1,1,3.47786,2.28243,2.40542,1.07051
1090920,6,3083796,12,128,1,1,3.63456,2.37257,2.40542,1.07051
1090920,6,3083796,12,256,1,1,3.78666,2.46144,2.40542,1.07051
1090920,6,3083796,13,2,1,1,0.370245,0.31416,2.39415,1.06854
1090920,6,3083796,13,4,1,1,0.81247,0.645848,2.39415,1.06854
1090920,6,3083796,13,8,1,1,1.69725,1.2482,2.39415,1.06854
1090920,6,3083796,13,16,1,1,2.66531,1.80034,2.39415,1.06854
1090920,6,3083796,13,32,1,1,3.29116,2.17065,2.39415,1.06854
1090920,6,3083796,13,64,1,1,3.688,2.41697,2.39415,1.06854
1090920,6,3083796,13,128,1,1,3.87665,2.52156,2.39415,1.06854
1090920,6,3083796,13,256,1,1,4.02424,2.6139,2.39415,1.06854
1090920,6,3083796,14,2,1,1,0.364892,0.308794,2.38621,1.06786
1090920,6,3083796,14,4,1,1,0.773599,0.625483,2.38621,1.06786
1090920,6,3083796,14,8,1,1,1.65107,1.2943,2.38621,1.06786
1090920,6,3083796,14,16,1,1,2.79716,1.90891,2.38621,1.06786
1090920,6,3083796,14,32,1,1,3.49073,2.29303,2.38621,1.06786
1090920,6,3083796,14,64,1,1,3.88721,2.545,2.38621,1.06786
1090920,6,3083796,14,128,1,1,4.0889,2.65236,2.38621,1.06786
1090920,6,3083796,14,256,1,1,4.21439,2.7315,2.38621,1.06786
1090920,6,3083796,15,2,1,1,0.375338,0.315454,2.37982,1.06848
1090920,6,3083796,15,4,1,1,0.791492,0.634584,2.37982,1.06848
1090920,6,3083796,15,8,1,1,1.73708,1.32469,2.37982,1.06848
1090920,6,3083796,15,16,1,1,2.86918,1.96031,2.37982,1.06848
1090920,6,3083796,15,32,1,1,3.53921,2.32871,2.37982,1.06848
1090920,6,3083796,15,64,1,1,3.97259,2.60405,2.37982,1.06848
1090920,6,3083796,15,128,1,1,3.99237,2.71781,2.37982,1.06848
1090920,6,3083796,15,256,1,1,4.33045,2.81994,2.37982,1.06848
1090920,6,3083796,16,2,1,1,0.37753,0.318988,2.37964,1.06973
1090920,6,3083796,16,4,1,1,0.794539,0.639305,2.37964,1.06973
1090920,6,3083796,16,8,1,1,1.77287,1.39893,2.37964,1.06973
1090920,6,3083796,16,16,1,1,3.09872,2.14599,2.37964,1.06973
1090920,6,3083796,16,32,1,1,3.82432,2.53025,2.37964,1.06973
1090920,6,3083796,16,64,1,1,4.30019,2.79543,2.37964,1.06973
1090920,6,3083796,16,128,1,1,4.51303,2.91537,2.37964,1.06973
1090920,6,3083796,16,256,1,1,4.63584,3.01227,2.37964,1.06973
416,1,8562,1,2,1,1,0.721204,0.373962,1.14913,0.506002
416,1,8562,1,4,1,1,0.613371,0.39304,1.14913,0.506002
416,1,8562,1,8,1,1,0.749128,0.413323,1.14913,0.506002
416,1,8562,1,16,1,1,0.798547,0.401554,1.14913,0.506002
416,1,8562,1,32,1,1,0.827441,0.42852,1.14913,0.506002
416,1,8562,1,64,1,1,0.611346,0.421826,1.14913,0.506002
416,1,8562,1,128,1,1,0.794385,0.404078,1.14913,0.506002
416,1,8562,1,256,1,1,0.78495,0.411252,1.14913,0.506002
416,1,8562,2,2,1,1,0.441691,0.407308,1.19153,0.544977
416,1,8562,2,4,1,1,0.58748,0.419434,1.19153,0.544977
416,1,8562,2,8,1,1,0.77707,0.547803,1.19153,0.544977
416,1,8562,2,16,1,1,0.91837,0.706565,1.19153,0.544977
416,1,8562,2,32,1,1,1.11008,0.709698,1.19153,0.544977
416,1,8562,2,64,1,1,1.22966,0.755281,1.19153,0.544977
416,1,8562,2,128,1,1,1.10229,0.703421,1.19153,0.544977
416,1,8562,2,256,1,1,1.17279,0.676457,1.19153,0.544977
416,1,8562,3,2,1,1,0.4947,0.487302,1.15149,0.627417
416,1,8562,3,4,1,1,0.688676,0.520476,1.15149,0.627417
416,1,8562,3,8,1,1,1.01298,0.641947,1.15149,0.627417
416,1,8562,3,16,1,1,1.1719,0.829216,1.15149,0.627417
416,1,8562,3,32,1,1,1.41869,0.825937,1.15149,0.627417
416,1,8562,3,64,1,1,1.50526,0.967025,1.15149,0.627417
416,1,8562,3,128,1,1,1.67269,1.00255,1.15149,0.627417
416,1,8562,3,256,1,1,1.0908,0.667062,1.15149,0.627417
416,1,8562,4,2,1,1,0.55506,0.556806,1.21238,0.585925
416,1,8562,4,4,1,1,0.805612,0.648008,1.21238,0.585925
416,1,8562,4,8,1,1,1.15536,0.838822,1.21238,0.585925
416,1,8562,4,16,1,1,1.31556,1.06509,1.21238,0.585925
416,1,8562,4,32,1,1,1.76164,1.09762,1.21238,0.585925
416,1,8562,4,64,1,1,1.60328,1.13512,1.21238,0.585925
416,1,8562,4,128,1,1,1.64631,1.14488,1.21238,0.585925
416,1,8562,4,256,1,1,1.0442,0.640865,1.21238,0.585925
416,1,8562,5,2,1,1,0.625972,0.614673,1.15184,0.564489
416,1,8562,5,4,1,1,0.909626,0.742152,1.15184,0.564489
416,1,8562,5,8,1,1,1.31735,0.949417,1.15184,0.564489
416,1,8562,5,16,1,1,1.69593,1.2067,1.15184,0.564489
416,1,8562,5,32,1,1,2.04213,1.16237,1.15184,0.564489
416,1,8562,5,64,1,1,1.68348,1.04854,1.15184,0.564489
416,1,8562,5,128,1,1,1.63269,1.06039,1.15184,0.564489
416,1,8562,5,256,1,1,1.00365,0.618878,1.15184,0.564489
416,1,8562,6,2,1,1,0.32081,0.654297,1.05613,0.539406
416,1,8562,6,4,1,1,0.987899,0.797309,1.05613,0.539406
416,1,8562,6,8,1,1,1.35447,1.10854,1.05613,0.539406
416,1,8562,6,16,1,1,1.89706,1.25107,1.05613,0.539406
416,1,8562,6,32,1,1,2.11523,1.13255,1.05613,0.539406
416,1,8562,6,64,1,1,1.99862,1.22705,1.05613,0.539406
416,1,8562,6,128,1,1,1.44827,1.04109,1.05613,0.539406
416,1,8562,6,256,1,1,0.962649,0.590932,1.05613,0.539406
416,1,8562,7,2,1,1,0.678308,0.663508,1.08592,0.519771
416,1,8562,7,4,1,1,1.12501,0.916762,1.08592,0.519771
416,1,8562,7,8,1,1,1.63807,1.1699,1.08592,0.519771
416,1,8562,7,16,1,1,2.1271,1.38541,1.08592,0.519771
416,1,8562,7,32,1,1,2.37448,1.46397,1.08592,0.519771
416,1,8562,7,64,1,1,2.4154,1.52695,1.08592,0.519771
416,1,8562,7,128,1,1,1.65726,0.976073,1.08592,0.519771
416,1,8562,7,256,1,1,0.970587,0.569576,1.08592,0.519771
416,1,8562,8,2,1,1,0.743072,0.814577,1.08872,0.499832
416,1,8562,8,4,1,1,1.26594,1.00078,1.08872,0.499832
416,1,8562,8,8,1,1,1.85032,1.30433,1.08872,0.499832
416,1,8562,8,16,1,1,2.28008,1.49375,1.08872,0.499832
416,1,8562,8,32,1,1,1.79528,1.2808,1.08872,0.499832
416,1,8562,8,64,1,1,1.87686,1.40528,1.08872,0.499832
416,1,8562,8,128,1,1,1.30523,0.844721,1.08872,0.499832
416,1,8562,8,256,1,1,1.0105,0.581472,1.08872,0.499832
416,1,8562,9,2,1,1,0.385978,0.389771,1.12499,0.499325
416,1,8562,9,4,1,1,0.734854,0.665457,1.12499,0.499325
416,1,8562,9,8,1,1,1.03221,0.887844,1.12499,0.499325
416,1,8562,9,16,1,1,1.28184,1.08402,1.12499,0.499325
416,1,8562,9,32,1,1,1.34152,1.07756,1.12499,0.499325
416,1,8562,9,64,1,1,1.42787,1.07783,1.12499,0.499325
416,1,8562,9,128,1,1,1.14436,0.797054,1.12499,0.499325
416,1,8562,9,256,1,1,0.94264,0.570668,1.12499,0.499325
416,1,8562,10,2,1,1,0.147204,0.517013,1.0467,0.481484
416,1,8562,10,4,1,1,0.850621,0.764189,1.0467,0.481484
416,1,8562,10,8,1,1,1.28608,0.968718,1.0467,0.481484
416,1,8562,10,16,1,1,1.71064,1.13061,1.0467,0.481484
416,1,8562,10,32,1,1,1.77147,1.17264,1.0467,0.481484
416,1,8562,10,64,1,1,1.73221,1.16816,1.0467,0.481484
416,1,8562,10,128,1,1,1.2521,0.84251,1.0467,0.481484
416,1,8562,10,256,1,1,0.930706,0.55027,1.0467,0.481484
416,1,8562,11,2,1,1,0.13101,0.410063,1.07189,0.47701
416,1,8562,11,4,1,1,0.663981,0.647151,1.07189,0.47701
416,1,8562,11,8,1,1,1.04972,0.892877,1.07189,0.47701
416,1,8562,11,16,1,1,1.21142,1.07751,1.07189,0.47701
416,1,8562,11,32,1,1,1.52145,1.15047,1.07189,0.47701
416,1,8562,11,64,1,1,1.46027,1.14682,1.07189,0.47701
416,1,8562,11,128,1,1,1.2163,0.841451,1.07189,0.47701
416,1,8562,11,256,1,1,0.879772,0.518447,1.07189,0.47701
416,1,8562,12,2,1,1,0.313079,0.337215,1.24014,0.564158
416,1,8562,12,4,1,1,0.572097,0.493327,1.24014,0.564158
416,1,8562,12,8,1,1,0.83864,0.733084,1.24014,0.564158
416,1,8562,12,16,1,1,1.0789,0.977211,1.24014,0.564158
416,1,8562,12,32,1,1,1.20709,1.07541,1.24014,0.564158
416,1,8562,12,64,1,1,1.22031,1.00903,1.24014,0.564158
416,1,8562,12,128,1,1,1.03211,0.751999,1.24014,0.564158
416,1,8562,12,256,1,1,0.818751,0.467897,1.24014,0.564158
416,1,8562,13,2,1,1,0.363957,0.377757,1.21151,0.538551
416,1,8562,13,4,1,1,0.619466,0.598144,1.21151,0.538551
416,1,8562,13,8,1,1,0.936688,0.834599,1.21151,0.538551
416,1,8562,13,16,1,1,1.10041,1.03959,1.21151,0.538551
416,1,8562,13,32,1,1,1.29924,1.1609,1.21151,0.538551
416,1,8562,13,64,1,1,1.39225,1.09362,1.21151,0.538551
416,1,8562,13,128,1,1,1.15028,0.798521,1.21151,0.538551
416,1,8562,13,256,1,1,0.833453,0.499159,1.21151,0.538551
416,1,8562,14,2,1,1,0.343316,0.332298,1.15417,0.52241
416,1,8562,14,4,1,1,0.542906,0.509623,1.15417,0.52241
